binary-trees,fannkuch-redux,fasta,k-nucleotide,mandelbrot,n-body,pidigits,reverse-complement,spectral-norm
26.81147265434265,21.044957160949707,2.532294988632202,8.032288551330566,0.7376317977905273,11.614851474761963,1.959047555923462,0.4795970916748047,1.5684735774993896
28.623563289642334,21.03584098815918,2.5936431884765625,8.079238891601562,0.7361774444580078,11.637317180633545,1.9215202331542969,0.5253715515136719,1.5728554725646973
27.097128868103027,21.015131950378418,2.55916166305542,8.182157754898071,0.7412543296813965,11.605483293533325,1.920682668685913,0.4989967346191406,1.574157953262329
26.111085653305054,20.9982328414917,2.5871353149414062,8.148337125778198,0.7411487102508545,11.606638669967651,1.8702199459075928,0.5101025104522705,1.5670695304870605
27.925339698791504,21.00587248802185,2.5441808700561523,8.095906257629395,0.7413914203643799,11.621944427490234,1.937852382659912,0.5229287147521973,1.561811923980713
26.810526847839355,20.970914125442505,2.539144992828369,8.104276418685913,0.7508714199066162,11.184985399246216,1.9336955547332764,0.5092031955718994,1.5662777423858643
26.82978653907776,21.013581037521362,2.6769165992736816,8.092514753341675,0.7548229694366455,11.560649394989014,1.893632173538208,0.5045223236083984,1.5648105144500732
28.635310411453247,20.990450620651245,2.5516510009765625,8.060436248779297,0.731665849685669,11.167758464813232,1.8776731491088867,0.47364187240600586,1.5451624393463135
27.92538809776306,20.995819568634033,2.6445441246032715,8.104336023330688,0.7583189010620117,11.544359922409058,1.9518275260925293,0.4769313335418701,1.559598684310913
27.727741718292236,20.945422172546387,2.581862211227417,7.974642992019653,0.7500143051147461,11.558013677597046,1.8720252513885498,0.497025728225708,1.5902626514434814
27.175334930419922,21.061708211898804,2.5205302238464355,8.054099082946777,0.7237553596496582,11.639672040939331,1.9356424808502197,0.527510404586792,1.573009729385376
27.59691309928894,20.949716329574585,2.5436208248138428,7.676053047180176,0.7344868183135986,11.642085790634155,1.9121332168579102,0.5218138694763184,1.5437486171722412
26.914823055267334,21.01451277732849,2.522639274597168,8.023263216018677,0.7522039413452148,11.71023154258728,1.9529459476470947,0.47431325912475586,1.5582904815673828
26.307369232177734,20.971853256225586,2.5922374725341797,7.71528434753418,0.7371809482574463,11.571800708770752,1.8804407119750977,0.47921252250671387,1.5670742988586426
27.75478434562683,20.97242784500122,2.5398523807525635,8.06427550315857,0.7496542930603027,11.56998348236084,1.9812989234924316,0.46834635734558105,1.5646309852600098
28.29420757293701,20.989351272583008,2.5237717628479004,8.07613229751587,0.7544970512390137,11.172023296356201,1.9132652282714844,0.4720003604888916,1.5542457103729248
25.718156814575195,21.0172438621521,2.5729310512542725,8.111482381820679,0.7579655647277832,11.164340734481812,1.9344148635864258,0.4603590965270996,1.5748684406280518
26.47223210334778,20.96736788749695,2.563843250274658,7.66080117225647,0.7833817005157471,11.557893991470337,1.8669297695159912,0.471576452255249,1.5793883800506592
27.08893132209778,21.007684469223022,2.561662435531616,8.090891122817993,0.7449131011962891,11.561196088790894,1.918874740600586,0.5165679454803467,1.5629708766937256
27.366890907287598,21.01716160774231,2.595529794692993,7.6712939739227295,0.7895917892456055,11.570245742797852,1.9441137313842773,0.4725222587585449,1.5316710472106934
27.730210542678833,20.982114791870117,2.566098928451538,7.676213979721069,0.7717220783233643,11.593385457992554,1.947662353515625,0.5285775661468506,1.5583715438842773
26.839175939559937,20.992720365524292,2.5905802249908447,7.7514026165008545,0.7808444499969482,11.163968324661255,1.9437146186828613,0.4693734645843506,1.5770683288574219
28.651869297027588,21.023239612579346,2.538959264755249,8.132533311843872,0.763927698135376,11.591486692428589,1.8767359256744385,0.5025427341461182,1.5434424877166748
26.336718797683716,20.977134466171265,2.582207441329956,8.054082870483398,0.7845485210418701,11.62476897239685,1.9477062225341797,0.4688758850097656,1.5634214878082275
26.74155879020691,21.02203059196472,2.564687728881836,8.040640592575073,0.7386753559112549,11.61062216758728,1.876509666442871,0.5158488750457764,1.5701138973236084
26.317245721817017,21.02362561225891,2.572159767150879,8.065692901611328,0.7377092838287354,11.594520330429077,1.9475045204162598,0.5148327350616455,1.5430843830108643
26.199626207351685,21.035611867904663,2.513110637664795,7.586159944534302,0.781407356262207,11.534840822219849,1.9427385330200195,0.46515631675720215,1.5441234111785889
26.98965549468994,21.031495332717896,2.5076775550842285,8.141703128814697,0.7378866672515869,11.622276544570923,1.9124794006347656,0.46181273460388184,1.542372465133667
27.26349139213562,21.034734964370728,2.5868077278137207,8.154600381851196,0.756202220916748,11.631371974945068,1.9459879398345947,0.508037805557251,1.5486249923706055
26.560943126678467,20.97429585456848,2.7499165534973145,7.6862952709198,0.7596573829650879,11.60347294807434,1.9023268222808838,0.4873690605163574,1.5430161952972412
27.089622020721436,20.950443983078003,2.524773359298706,8.070577621459961,0.7507226467132568,11.622133016586304,1.9101693630218506,0.47374725341796875,1.5609633922576904
26.727208852767944,21.030062913894653,2.5468966960906982,8.08619213104248,0.7420055866241455,11.188932180404663,1.9606726169586182,0.4652390480041504,1.568105936050415
27.095924377441406,20.991256952285767,2.5365867614746094,8.086105823516846,0.7527692317962646,11.639054298400879,1.9145169258117676,0.5094828605651855,1.5557498931884766
26.351794719696045,21.013511419296265,2.705803632736206,8.236919403076172,0.7186553478240967,11.167585372924805,1.946427345275879,0.45531702041625977,1.5748178958892822
26.958188772201538,20.973440885543823,2.536297559738159,8.10232400894165,0.7230024337768555,11.641676902770996,1.8806359767913818,0.48220348358154297,1.5654115676879883
26.338749885559082,20.981736183166504,2.5814971923828125,8.08034610748291,0.7825872898101807,11.615607023239136,1.9130020141601562,0.5049951076507568,1.5543677806854248
27.136281490325928,21.032793283462524,2.6145474910736084,7.6204609870910645,0.719970703125,11.5552396774292,1.9379866123199463,0.47573375701904297,1.6034231185913086
26.781216382980347,21.04214096069336,2.5360984802246094,8.098705291748047,0.7523612976074219,11.604406833648682,1.8692762851715088,0.46197009086608887,1.550597906112671
26.90923810005188,21.006791830062866,2.54018235206604,8.0125572681427,0.7197027206420898,11.599512577056885,1.9035999774932861,0.46846795082092285,1.5593383312225342
26.20731282234192,20.966756343841553,2.532261848449707,8.027459621429443,0.7503015995025635,11.56702184677124,1.8859469890594482,0.47538304328918457,1.554837703704834
28.285939931869507,21.032973527908325,2.5319509506225586,8.098406553268433,0.737931489944458,11.570083379745483,1.9236958026885986,0.5215511322021484,1.5569262504577637
27.4875807762146,20.98029589653015,2.5430400371551514,8.072613000869751,0.7660822868347168,11.161279678344727,1.9418706893920898,0.5702319145202637,1.571958303451538
28.11595106124878,21.010051012039185,2.5258686542510986,8.082690954208374,0.7324619293212891,11.606260061264038,1.8962671756744385,0.4754774570465088,1.5680768489837646
26.972697496414185,20.97704005241394,2.4993233680725098,8.021768808364868,0.7437822818756104,11.180552244186401,1.8866801261901855,0.47368693351745605,1.580970287322998
27.590280294418335,20.97623348236084,2.517707109451294,7.7560060024261475,0.7624526023864746,11.650766611099243,1.9271819591522217,0.5208437442779541,1.5542824268341064
27.056276321411133,21.037876844406128,2.6283881664276123,8.062913417816162,0.7736008167266846,11.619709014892578,1.9081189632415771,0.48339104652404785,1.561218500137329
27.6570782661438,21.011112213134766,2.5274860858917236,7.6587817668914795,0.7642464637756348,11.598889827728271,1.9154551029205322,0.48058485984802246,1.5700254440307617
26.903066873550415,21.00098419189453,2.5067973136901855,8.08324909210205,0.7783427238464355,11.599842309951782,1.947810411453247,0.4637885093688965,1.5747370719909668
25.973308086395264,21.031145095825195,2.583029270172119,8.156349897384644,0.7467224597930908,11.1835298538208,1.933553695678711,0.5038931369781494,1.5785770416259766
26.71785283088684,20.998467445373535,2.5961689949035645,8.07938551902771,0.7353637218475342,11.19772982597351,1.9623138904571533,0.47035694122314453,1.5462963581085205
27.442906856536865,21.049301624298096,2.548334836959839,8.05090856552124,0.7485885620117188,11.199050664901733,1.9694936275482178,0.4835379123687744,1.5787849426269531
25.980289936065674,20.993070125579834,2.548377752304077,8.039445638656616,0.7423560619354248,11.193840265274048,1.9578778743743896,0.4623384475708008,1.5474016666412354
26.699501037597656,21.036897659301758,2.5407562255859375,7.683471918106079,0.7471015453338623,11.64377212524414,1.9339032173156738,0.47332000732421875,1.5507328510284424
27.1957905292511,21.018287658691406,2.483691930770874,7.710329532623291,0.7561604976654053,11.638104677200317,1.9084532260894775,0.4823904037475586,1.626079797744751
27.735048294067383,21.059213399887085,2.495809316635132,8.092276573181152,0.7490925788879395,11.588871479034424,1.94260573387146,0.5181992053985596,1.5933003425598145
27.690545797348022,21.0202534198761,2.587827444076538,8.066161394119263,0.7535045146942139,11.567575693130493,1.9451043605804443,0.4849412441253662,1.5744683742523193
27.074168920516968,20.984029054641724,2.5326929092407227,7.6554954051971436,0.7551448345184326,11.62238621711731,1.9230096340179443,0.4635887145996094,1.5633134841918945
27.847532510757446,20.98970079421997,2.5346927642822266,7.644792079925537,0.7522501945495605,11.616343259811401,1.8804771900177002,0.47261548042297363,1.5698795318603516
27.656887531280518,20.985945463180542,2.4666199684143066,7.6272313594818115,0.7593786716461182,11.56169056892395,1.9614388942718506,0.49170732498168945,1.5610649585723877
27.393460035324097,21.05349349975586,2.5934698581695557,8.104968547821045,0.7670819759368896,11.601452112197876,1.9314508438110352,0.49045538902282715,1.5620017051696777
26.53896951675415,20.952255964279175,2.533764600753784,8.060535907745361,0.7676234245300293,11.26448678970337,1.9558734893798828,0.4934260845184326,1.574035882949829
27.108717679977417,21.055769443511963,2.624148368835449,8.137028932571411,0.7334415912628174,11.641477823257446,1.8782391548156738,0.4649643898010254,1.54826021194458
28.02730965614319,21.017038822174072,2.5669004917144775,8.12204909324646,0.7601213455200195,11.644994974136353,1.9189097881317139,0.47623753547668457,1.559739589691162
26.502392292022705,20.971359491348267,2.519028663635254,8.057646751403809,0.7370157241821289,11.557435989379883,1.9402666091918945,0.4775075912475586,1.5704498291015625
25.927790880203247,20.999735593795776,2.5321731567382812,8.078381061553955,0.7408661842346191,11.24927544593811,1.873302698135376,0.5190422534942627,1.5647802352905273
27.569660186767578,21.01170063018799,2.683051586151123,7.684096574783325,0.7522037029266357,11.628154277801514,1.9302198886871338,0.5473105907440186,1.5679001808166504
26.16320538520813,20.965712070465088,2.533008337020874,8.065436601638794,0.7612149715423584,11.640779256820679,1.8766365051269531,0.47164201736450195,1.5762484073638916
27.00208330154419,21.0088951587677,2.619734764099121,8.081695079803467,0.753448486328125,11.166589736938477,1.9195728302001953,0.508899450302124,1.5785574913024902
26.871296644210815,21.00316023826599,2.5232226848602295,8.193415641784668,0.7373669147491455,11.557421207427979,1.9341621398925781,0.49855828285217285,1.5645511150360107
27.677818298339844,21.008189916610718,2.55844783782959,7.650911092758179,0.730170726776123,11.647886753082275,1.945835828781128,0.5167396068572998,1.5534968376159668
27.52212619781494,21.019062519073486,2.5644752979278564,8.071305990219116,0.7512977123260498,11.611129522323608,1.9455175399780273,0.5136716365814209,1.562013864517212
26.590343475341797,20.996569633483887,2.520007848739624,7.670622825622559,0.746060848236084,11.622246742248535,1.9418935775756836,0.5074849128723145,1.5356180667877197
27.509273290634155,21.01873016357422,2.5771939754486084,7.975935935974121,0.7548258304595947,11.160893678665161,1.9168763160705566,0.47008275985717773,1.5636110305786133
26.382372856140137,21.037090301513672,2.5108509063720703,8.085290908813477,0.7414770126342773,11.641528844833374,1.8876171112060547,0.4523637294769287,1.5812175273895264
26.264307498931885,20.991069316864014,2.577312707901001,7.625929117202759,0.7512633800506592,11.166260957717896,1.8719093799591064,0.49111199378967285,1.5691781044006348
28.10292887687683,21.004111289978027,2.5763187408447266,8.051107168197632,0.7227201461791992,11.17558217048645,1.9108598232269287,0.481311559677124,1.5696096420288086
27.17200493812561,21.01076579093933,2.5943922996520996,8.135341167449951,0.730424165725708,11.639833927154541,1.8989171981811523,0.4855973720550537,1.5523810386657715
26.798083066940308,20.99289608001709,2.5208799839019775,7.715266942977905,0.7578780651092529,11.16705846786499,1.9194633960723877,0.46573543548583984,1.558521032333374
26.2658429145813,20.984658241271973,2.601778268814087,8.132806539535522,0.7468044757843018,11.654749155044556,1.9390990734100342,0.49824976921081543,1.5527698993682861
27.32610821723938,20.978007555007935,2.5838215351104736,7.739799976348877,0.7233030796051025,11.272563457489014,1.9428563117980957,0.47473931312561035,1.559274673461914
28.51491665840149,20.975753784179688,2.5739638805389404,8.125924587249756,0.7275288105010986,11.598211765289307,1.920253038406372,0.5053145885467529,1.544703722000122
25.59532332420349,20.978238344192505,2.569887161254883,8.042861700057983,0.7750630378723145,11.628114223480225,1.9268767833709717,0.47589826583862305,1.5689215660095215
26.927921533584595,20.97952890396118,2.5473878383636475,8.090054750442505,0.7612452507019043,11.560250520706177,1.9033176898956299,0.47408032417297363,1.557924747467041
26.084906578063965,21.022757291793823,2.65734601020813,8.119873285293579,0.7375264167785645,11.158782482147217,1.9417099952697754,0.46399426460266113,1.5606446266174316
26.737561225891113,21.04089331626892,2.493647336959839,7.645786285400391,0.7768042087554932,11.614884376525879,1.9557011127471924,0.46796202659606934,1.5627985000610352
27.94098711013794,21.033393144607544,2.5823631286621094,7.595072269439697,0.7558283805847168,11.641306400299072,1.8792328834533691,0.48356151580810547,1.554077386856079
26.769498348236084,20.989652633666992,2.595651626586914,8.074418067932129,0.7425837516784668,11.590990543365479,1.9320964813232422,0.49590182304382324,1.5742595195770264
27.43489956855774,21.029794692993164,2.53495454788208,8.079532623291016,0.821474552154541,11.601194620132446,1.9313714504241943,0.5172393321990967,1.5669505596160889
27.54394555091858,21.017433166503906,2.5116209983825684,7.746957540512085,0.7616510391235352,11.594385385513306,1.8692104816436768,0.47092223167419434,1.5986409187316895
26.671528100967407,20.99589204788208,2.5006985664367676,7.651501893997192,0.7473042011260986,11.634629964828491,1.879105567932129,0.47301316261291504,1.539250135421753
28.168724060058594,20.985206604003906,2.5945029258728027,7.623036861419678,0.7510275840759277,11.170916080474854,1.9432058334350586,0.49121522903442383,1.5541958808898926
27.160051107406616,21.00731062889099,2.5586860179901123,8.07785940170288,0.7384393215179443,11.565738677978516,1.9127280712127686,0.5005559921264648,1.5530195236206055
26.372941493988037,21.028371572494507,2.5984606742858887,8.115376710891724,0.7334916591644287,11.58482575416565,1.925161361694336,0.4739243984222412,1.5635581016540527
26.522573947906494,21.007824897766113,2.538433313369751,8.076965570449829,0.7665655612945557,11.6525559425354,1.9224295616149902,0.5012779235839844,1.5569121837615967
27.199613332748413,21.006067514419556,2.5810885429382324,8.164916515350342,0.7658631801605225,11.56107497215271,1.9263577461242676,0.479508638381958,1.5987954139709473
26.427993059158325,21.002158164978027,2.5726189613342285,8.078766345977783,0.7355570793151855,11.55284333229065,1.924351692199707,0.4530661106109619,1.5688235759735107
26.671144247055054,21.00399374961853,2.52060866355896,8.223269701004028,0.7780971527099609,11.256572484970093,1.8770935535430908,0.4885103702545166,1.576416015625
27.823941946029663,20.983384132385254,2.7081692218780518,8.085017442703247,0.7470903396606445,11.175052642822266,1.9526762962341309,0.46344780921936035,1.5599992275238037
27.58309507369995,20.997822761535645,2.5466694831848145,8.189764738082886,0.7794697284698486,11.566514253616333,1.893521785736084,0.48611927032470703,1.567072868347168
26.863871335983276,21.030694723129272,2.5231940746307373,8.075775384902954,0.763887882232666,11.617790222167969,1.9129834175109863,0.4796915054321289,1.5530622005462646
26.45105528831482,20.996582508087158,2.5462894439697266,8.10636305809021,0.7731730937957764,11.624500274658203,1.9447646141052246,0.5241611003875732,1.5634686946868896
